Nombre,Marca,Coste,Género,Url,web_origen
"Zapatilla Strutter
","
adidas","54,95",Mujer,https://www.intersport.es/adidas-zapatilla-strutter-sneakers-iic.adidas.eg2692.aayc.html?dwvar_iic.adidas.eg2692.aayc_color=aayc&cgid=,intersport.com
"Zapatilla Crazychaos
","
adidas","48,99",Mujer,https://www.intersport.es/adidas-zapatilla-crazychaos-rebajas-deportivas-iic.adidas.eg7998.adax.html?dwvar_iic.adidas.eg7998.adax_color=adax&cgid=,intersport.com
"Zapatillas running Sensebounce + ACE
","
adidas","64,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-sensebounce-ace-rebajas-deportivas-iic.adidas.ee4186.a0qm.html?dwvar_iic.adidas.ee4186.a0qm_color=a0qm&cgid=,intersport.com
"Zapatillas running SenseBOOST GO 
","
adidas","73,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-senseboost-go--rebajas-deportivas-iic.adidas.g26948.a9nd.html?dwvar_iic.adidas.g26948.a9nd_color=a9nd&cgid=,intersport.com
"Zapatillas running SenseBOOST GO
","
adidas","73,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-senseboost-go-rebajas-deportivas-iic.adidas.ef1578.aayd.html?dwvar_iic.adidas.ef1578.aayd_color=aayd&cgid=,intersport.com
"Zapatilla VL Court
","
adidas","45,99",Mujer,https://www.intersport.es/adidas-zapatilla-vl-court-mujer-iic.adidas.eg4108.ace2.html?dwvar_iic.adidas.eg4108.ace2_color=ace2&cgid=,intersport.com
"Zapatillas running Nebzed
","
adidas","41,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-nebzed-rebajas-deportivas-iic.adidas.eg3718.a0qm.html?dwvar_iic.adidas.eg3718.a0qm_color=a0qm&cgid=,intersport.com
"Zapatillas running Ultraboost SUMMER.RDY
","
adidas","134,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-ultraboost-summer.rdy-rebajas-deportivas-iic.adidas.fw9773.01f7.html?dwvar_iic.adidas.fw9773.01f7_color=01f7&cgid=,intersport.com
"Zapatillas running Solarboost 19
","
adidas","101,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-solarboost-19-rebajas-deportivas-iic.adidas.ee4329.adam.html?dwvar_iic.adidas.ee4329.adam_color=adam&cgid=,intersport.com
"Zapatillas running Senseboost Go
","
adidas","77,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-senseboost-go-rebajas-deportivas-iic.adidas.eg0943.a0qm.html?dwvar_iic.adidas.eg0943.a0qm_color=a0qm&cgid=,intersport.com
"Zapatillas running AstraRun 2.0
","
adidas","79,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-astrarun-2.0-rebajas-deportivas-iic.adidas.fy2338.a7l4.html?dwvar_iic.adidas.fy2338.a7l4_color=a7l4&cgid=,intersport.com
"Zapatillas running Solarboost 19
","
adidas","98,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-solarboost-19-rebajas-deportivas-iic.adidas.ef1416.a0qm.html?dwvar_iic.adidas.ef1416.a0qm_color=a0qm&cgid=,intersport.com
"Zapatillas running Ultraboost 21
","
adidas","164,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-ultraboost-21-zapatillas-running-iic.adidas.fy0401.01f7.html?dwvar_iic.adidas.fy0401.01f7_color=01f7&cgid=,intersport.com
"Zapatillas running SenseBOOST GO
","
adidas","82,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-senseboost-go-rebajas-deportivas-iic.adidas.ef1579.aa2r.html?dwvar_iic.adidas.ef1579.aa2r_color=aa2r&cgid=,intersport.com
"Zapatillas running SolarDrive 19
","
adidas","77,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-solardrive-19-rebajas-deportivas-iic.adidas.ee4264.adam.html?dwvar_iic.adidas.ee4264.adam_color=adam&cgid=,intersport.com
"Zapatillas running SOLAR BOOST 19
","
adidas","98,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-solar-boost-19-rebajas-deportivas-iic.adidas.g28413.a32s.html?dwvar_iic.adidas.g28413.a32s_color=a32s&cgid=,intersport.com
"Zapatillas running Ultraboost PB
","
adidas","116,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-ultraboost-pb-rebajas-deportivas-iic.adidas.eg0419.a0qm.html?dwvar_iic.adidas.eg0419.a0qm_color=a0qm&cgid=,intersport.com
"Zapatilla Mavia X
","
adidas","49,99",Mujer,https://www.intersport.es/adidas-zapatilla-mavia-x-rebajas-deportivas-iic.adidas.eg4316.adbe.html?dwvar_iic.adidas.eg4316.adbe_color=adbe&cgid=,intersport.com
"Zapatillas running FOCUSBREATHEIN
","
adidas","64,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-focusbreathein-rebajas-deportivas-iic.adidas.eg1096.adan.html?dwvar_iic.adidas.eg1096.adan_color=adan&cgid=,intersport.com
